envelope_ID,day,month,year,siteID,species,new_taxon,project,habitat,plotNR,DURIN_plot,ageClass,DroughtTrt,DroughNet_plotID,plant_nr,leaf_nr,leaf_age,plant_height,bulk_nr_leaves,wet_mass_g,leaf_thickness_1_mm,leaf_thickness_2_mm,leaf_thickness_3_mm,dry_mass_g,stomatal_conductance(gs),spectrometry,remark,remarks_2,cutout_barcode
BPN3112,20,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,1,LY_F_VV_1,,,,2,2,old,19.7,,0.0381,0.297,0.286,0.289,,,,,,
BMG2512,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,2,LY_F_VV_2,,,,2,3,young,16.5,,0.0445,0.260,0.253,0.254,,,,,,
BKG5642,22,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,4,LY_F_VV_4,,,,2,2,young,30.9,,0.0596,0.286,0.301,0.287,,,,,,
BIY5546,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,1,LY_F_EN_1,,,,2,2,old,28.9,5,0.0084,0.413,0.273,0.266,,,,,,
BEI3998,22,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,4,LY_F_VV_4,,,,2,3,old,30.9,,0.0498,0.310,0.303,0.311,,,,,,
BKC6509,22,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,4,LY_F_VV_4,,,,1,1,old,31.0,,0.1063,0.446,0.442,0.434,,,,,,
BHY0712,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Open,5,LY_O_EN_5,,,,2,3,old,18.6,4,0.0180,0.419,0.417,0.414,,,,,,
BLT1540,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,4,LY_F_EN_4,,,,3,2,old,26.5,5,0.0094,0.232,0.174,0.161,,,,,,
BKO4310,22,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,4,LY_F_VV_4,,,,1,2,young,31.0,,0.0598,0.306,0.312,0.313,,,,,,
BMZ3737,20,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,1,LY_F_VV_1,,,,3,3,young,20.5,,0.0706,0.251,0.267,0.252,,,,,,
AZK3989,20,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,1,LY_F_VV_1,,,,3,3,old,20.5,,0.0545,0.321,0.319,0.332,,,,,,
BLW6854,22,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,4,LY_F_VV_4,,,,2,1,young,30.9,,0.0792,0.283,0.279,0.276,,,,,,
BMA2474,22,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,4,LY_F_VV_4,,,,1,1,young,31.0,,0.0780,0.339,0.320,0.321,,,,,,
BLA1404,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,4,LY_F_EN_4,,,,2,1,old,21.2,5,0.0119,0.211,0.223,0.273,,,,,,
BLV4502,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,5,LY_F_VV_5,,,,3,1,old,24.0,,0.0364,0.333,0.353,0.341,,,,,,
AUH4066,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),2.1,5,1,young,18.1,5,0.0051,0.249,0.187,0.179,,,,,,
BHU1063,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Open,5,LY_O_EN_5,,,,2,2,young,18.6,5,0.0074,0.189,0.210,0.200,,,,,,
BHL9336,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Open,5,LY_O_EN_1,,,,2,2,old,18.3,5,0.0082,0.229,0.218,0.228,,,,,,
BIA6966,20,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Open,1,LY_O_VV_1,,,,3,3,young,17.6,,0.0210,0.286,0.293,0.315,,,,,,
BIB5978,20,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Open,1,LY_O_VV_1,,,,3,1,old,17.6,,0.0459,0.422,0.344,0.359,,,,,,
AVB0255,20,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Open,2,LY_O_VM_2,,,,1,2,young,14.1,,0.0085,0.115,0.121,0.122,,,,,,
ATB8687,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,1,LY_F_EN_1,,,,2,1,young,28.9,5,0.0055,0.200,0.177,0.193,,,,,,
BJB1123,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,1,LY_F_EN_1,,,,2,3,young,28.9,5,0.0073,0.158,0.196,0.207,,,,,,
BMH1205,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,4,LY_F_EN_4,,,,2,2,young,21.2,5,0.0084,0.175,0.193,0.188,,,,,,
BJH5800,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,3,LY_F_VV_3,,,,2,1,old,14.3,,0.0641,0.350,0.425,0.426,,,,,,
BHM4056,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Open,1,LY_O_EN_1,,,,2,3,old,18.3,5,0.0075,0.259,0.253,0.240,,,,,,
ATP8437,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Open,5,LY_O_EN_5,,,,2,1,young,18.6,5,0.0079,0.235,0.275,0.205,,,,,,
AUD1458,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Open,2,LY_O_EN_2,,,,3,3,old,,5,0.0124,0.279,0.234,0.253,,,,,,
BIO5321,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,3,LY_F_EN_3,,,,1,3,young,24.3,5,0.0092,0.180,0.199,0.121,,,,,,
BIN2768,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,3,LY_F_EN_3,,,,1,2,young,24.3,5,0.0074,0.148,0.163,0.137,,,,,,
BFV2337,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Open,2,LY_O_EN_2,,,,3,2,old,,5,0.0115,0.268,0.298,0.306,,,,,,
BFR7337,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Open,2,LY_O_EN_2,,,,3,1,old,,5,0.0058,0.275,0.225,0.200,,,,,,
BIG2076,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Open,5,LY_O_EN_5,,,,1,1,old,,5,0.0126,0.326,0.365,0.304,,,,,,
ATV4364,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Open,2,LY_O_EN_2,,,,3,1,young,,5,0.0052,0.142,0.191,0.171,,,,,,
BHE6197,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Open,2,LY_O_EN_2,,,,3,2,young,,5,0.0066,0.238,0.230,0.215,,,,,,
AVJ5017,20,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Open,3,LY_O_VV_3,,,,3,2,old,16.4,,0.0575,0.365,0.428,0.424,,,,,,
ABT4051,20,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,1,LY_F_VM_1,,,,2,1,young,34.2,,0.0177,0.172,0.161,0.170,,,,,,
BLL2916,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,4,LY_F_EN_4,,,,3,3,young,26.5,5,0.0075,0.175,0.193,0.182,,,,,,
BLZ3411,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,5,LY_F_VV_5,,,,3,2,old,24.0,,0.0391,0.296,0.302,0.300,,,,,,
BIU2935,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,2,LY_F_EN_2,,,,3,3,old,28.8,5,0.0108,0.203,0.133,0.165,,,,,,
BKU9168,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,3,LY_F_VV_3,,,,2,3,old,14.3,,0.0419,0.312,0.306,0.317,,,,,,
BNC3514,20,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,1,LY_F_VV_1,,,,3,1,old,20.5,,0.0586,0.361,0.334,0.361,,,,,,
BGQ9747,21,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,3,LY_F_VM_3,,,,3,1,young,36.5,,0.0261,0.121,0.119,0.126,,,,,,
BJU9176,22,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,4,LY_F_VV_4,,,,2,3,young,30.9,,0.0764,0.276,0.268,0.284,,,,,,
BIX6338,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,1,LY_F_EN_1,,,,2,2,young,28.9,5,0.0068,0.410,0.257,0.164,,,,,,
BIW4353,20,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,1,LY_F_VM_1,,,,3,3,young,35.2,,0.0370,0.167,0.187,0.191,,,,,,
BJA0824,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,1,LY_F_EN_1,,,,2,1,old,28.9,5,0.0112,0.413,0.416,0.271,,,,,,
BHX7230,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Open,5,LY_O_EN_5,,,,2,2,old,18.6,5,0.0174,0.419,0.421,0.301,,,,,,
BLP1938,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,4,LY_F_EN_4,,,,3,1,old,26.5,5,0.0101,0.233,0.215,0.153,,,,,,
BKD3489,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,3,LY_F_EN_3,,,,2,2,young,27.6,,0.0073,0.159,0.166,0.147,,,,,,
BJY3407,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,3,LY_F_EN_3,,,,2,3,young,27.6,,0.0089,0.126,0.079,0.181,,,,,,
BJV5413,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,3,LY_F_EN_3,,,,2,1,old,27.6,,0.0108,0.254,0.252,0.224,,,,,,
BKL2325,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,3,LY_F_EN_3,,,,2,2,old,27.6,5,0.0107,0.268,0.246,0.157,,,,,,
BKH6917,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,3,LY_F_EN_3,,,,2,3,old,27.6,5,0.0109,0.290,0.166,0.183,,,,,,
BPB1331,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,1,LY_F_EN_1,,,,1,3,old,29.4,5,0.0124,0.255,0.154,0.144,,,,,,
BFP3761,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,4,LY_F_EN_4,,,,1,1,young,21.5,5,0.0044,0.158,0.141,0.160,,,,,,
BRU4467,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,2,LY_F_VV_2,,,,3,3,old,22.0,,0.0432,0.322,0.346,0.333,,,,,,
BQP1059,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,5,LY_F_VV_5,,,,1,2,young,27.5,,0.0364,0.276,0.274,0.294,,,,,,
BFW1514,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,5,LY_F_VV_5,,,,1,1,young,27.5,,0.0392,0.286,0.284,0.288,,,,,,
AZG5994,20,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Open,,,,,,,,,,,,,,,,,,,,
BMU5569,20,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,1,LY_F_VV_1,,,,3,2,young,20.5,,0.0799,0.266,0.241,0.240,,,,,,
BGS5858,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Open,1,LY_O_EN_1,,,,1,1,young,10.2,5,0.0084,0.282,0.260,0.264,,,,,,
AZO9357,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,3,LY_F_EN_3,,,,2,1,young,27.6,,0.0048,0.149,0.149,0.148,,,,,,
BHV8723,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Open,5,LY_O_EN_5,,,,2,3,young,18.6,5,0.0085,0.215,0.200,0.193,,,,,,
BJR1463,22,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,5,LY_F_VM_5,,,,1,1,young,28.2,,0.0406,0.125,0.109,0.101,,,,,,
BJS2343,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,1,LY_F_EN_1,,,,3,2,young,15.3,5,0.0094,0.191,0.178,0.176,,,,,,
ATH5953,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,1,LY_F_EN_1,,,,3,1,young,15.3,5,0.0090,0.152,0.193,0.163,,,,,,
BEF6218,22,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,4,LY_F_VV_4,,,,1,3,young,31.0,,0.0779,0.034,0.340,0.304,,,,,,
AYY1235,20,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,2,LY_F_VM_2,,,,2,1,young,55.4,,0.0243,0.124,0.122,0.128,,,,,,
BLD2938,21,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,4,LY_F_VM_4,,,,2,3,young,54.2,,0.0391,0.128,0.120,0.121,,,,,,
BKZ9693,21,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,4,LY_F_VM_4,,,,2,2,young,54.2,,0.0370,0.132,0.120,0.128,,,,,,
BJF5165,22,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,5,LY_F_VM_5,,,,2,3,young,26.9,,0.0267,0.113,0.104,0.101,,,,,,
BJN7368,22,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,5,LY_F_VM_5,,,,1,2,,28.2,,0.0412,0.122,0.112,0.121,,,,,,
BKI4712,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,5,LY_F_EN_5,,,,3,2,young,36.0,5,0.0084,0.178,0.184,0.217,,,,,,
BGB2173,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,4,LY_F_EN_4,,,,3,1,young,26.5,5,0.0061,0.199,0.165,0.151,,,,,,
BDP4141,21,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,4,LY_F_VM_4,,,,3,2,young,42.4,,0.0293,0.121,0.134,0.126,,,,,,
BMN1447,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,5,LY_F_EN_5,,,,2,2,old,33.0,5,0.0124,0.279,0.265,0.284,,,,,,
BKA1290,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,5,LY_F_EN_5,,,,3,2,old,36.0,5,0.0175,0.251,0.296,0.256,,,,,,
BKE1550,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,5,LY_F_EN_5,,,,3,3,young,36.0,5,0.0058,0.156,0.199,0.191,,,,,,
BLH0970,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,4,LY_F_EN_4,,,,3,2,young,26.5,5,0.0094,0.122,0.161,0.180,,,,,,
BKK4206,22,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,4,LY_F_VV_4,,,,1,3,old,31.0,,0.1444,0.428,0.435,0.440,,,,,,
BQL4689,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Physiology,Open,0,,,,,2,3,young,NA,,0.0543,0.318,0.324,0.351,,,,,,
BLS2712,22,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,4,LY_F_VV_4,,,,3,1,young,24.6,,0.0452,0.262,0.268,0.271,,,,,,
AVG3471,20,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Open,1,LY_O_VM_1,,,,1,2,young,14.9,,0.0081,0.089,0.093,0.079,,,,,,
BQD6316,21,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Open,0,,,,,2,3,young,NA,,0.0133,0.103,0.102,0.106,,,,,,
BNG3728,20,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,1,LY_F_VV_1,,,,3,2,old,20.5,,0.0742,0.377,0.360,0.343,,,,,,
BPZ0782,20,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,2,LY_F_VM_2,,,,3,1,young,53.3,,0.0151,0.106,0.100,0.115,,,,,,
BPM4814,20,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,1,LY_F_VV_1,,,,2,1,old,19.7,,0.0370,0.306,0.298,0.300,,,,,,
BPS5299,20,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,2,LY_F_VM_2,,,,3,2,young,53.3,,0.0158,0.096,0.111,0.112,,,,,,
BEE2240,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,5,LY_F_EN_5,,,,1,3,old,28.1,,0.0145,0.258,0.301,0.240,,,,,,
BJT2511,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,3,LY_F_VV_3,,,,1,2,young,18.1,,0.1007,0.296,0.291,0.291,,,,,,
BJX9192,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,3,LY_F_VV_3,,,,1,3,young,18.1,,0.1044,0.281,0.301,0.309,,,,,,
BDT3020,21,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,4,LY_F_VM_4,,,,3,3,young,42.4,,0.0305,0.113,0.134,0.128,,,,,,
BGU5595,21,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,4,LY_F_VM_4,,,,3,1,young,42.4,,0.0309,0.120,0.118,0.167,,,,,,
BKF7974,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,3,LY_F_VV_3,,,,1,3,old,18.1,,0.0427,0.315,0.321,0.317,,,,,,
BFL8913,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,3,LY_F_VV_3,,,,1,1,young,18.1,,0.0864,0.305,0.316,0.322,,,,,,
BKQ0280,21,June,2023,Lygra,Calluna vulgaris,,Lab - Physiology,Open,0,,,,,1,2,young,NA,5,0.0057,0.106,0.349,0.178,,,,,,
ATJ5073,20,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,1,LY_F_VM_1,,,,3,1,young,35.2,,0.0339,0.157,0.159,0.167,,,,,,
BOU7513,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,4,LY_F_EN_4,,,,1,2,old,21.5,,0.0196,0.182,0.198,0.172,,,,,,
BOR4001,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,3,LY_F_EN_3,,,,3,2,young,27.8,5,0.0082,0.172,0.214,0.206,,,,,,
BPT4759,20,June,2023,Lygra,Empetrum nigrum,,Lab - Physiology,Open,0,,,,,1,2,young,NA,5,0.0074,0.156,0.168,0.147,,,,,,
BOT2873,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,2,LY_F_EN_2,,,,1,2,young,22.3,5,0.0147,0.218,0.270,0.185,,,,,,
BKI4712,21,June,2023,Lygra,Calluna vulgaris,,Lab - Physiology,Open,0,,,,,1,3,young,NA,5,0.0046,0.077,0.174,0.110,,,,,,
BGF6958,21,June,2023,Lygra,Vaccinium myrtillus,,Lab - Physiology,Open,0,,,,,2,1,young,NA,,0.0145,0.116,0.125,0.185,,,,,,
BIV3974,20,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,1,LY_F_VM_1,,,,3,2,young,35.2,,0.0263,0.131,0.137,0.142,,,,,,
BJI6190,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,3,LY_F_VV_3,,,,3,2,young,18.4,,0.0655,0.299,0.304,0.308,,,,,,
BOW7206,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Open,2,LY_F_EN_2,,,,1,1,old,22.3,5,0.0116,0.125,0.197,0.204,,,,,,
BOS5213,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,2,LY_F_EN_2,,,,1,3,young,22.3,5,0.0107,0.268,0.176,0.131,,,,,,
BEA5853,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,5,LY_F_EN_5,,,,1,2,old,28.1,5,0.0164,0.250,0.313,0.283,,,,,,
BFK8909,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,1,LY_F_EN_1,,,,3,3,young,15.3,4,0.0077,0.171,0.192,0.160,,,,,,
BJP7180,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,3,LY_F_VV_3,,,,2,2,young,14.3,,0.0703,0.295,0.292,0.290,,,,,,
BJL5519,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,3,LY_F_VV_3,,,,2,3,young,14.3,,0.0800,0.295,0.294,0.290,,,,,,
BGY4507,21,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,3,LY_F_VM_3,,,,1,1,young,67.1,,0.0329,0.120,0.120,0.127,,,,,,
BLX7324,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,4,LY_F_EN_4,,,,3,3,old,26.5,,0.0099,0.262,0.287,0.210,,,,,,
BJO5404,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,1,LY_F_EN_1,,,,3,2,old,15.3,5,0.0079,0.237,0.141,0.200,,,,,,
BHN6567,20,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,2,LY_F_VM_2,,,,2,2,young,55.4,,0.0315,0.117,0.123,0.124,,,,,,
BJK2684,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,1,LY_F_EN_1,,,,3,3,old,15.3,,0.0091,0.222,0.104,0.239,,,,,,
BHW1105,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Open,5,LY_O_EN_5,,,,2,1,old,18.6,5,0.0174,0.280,0.327,0.307,,,,,,
BGV1160,21,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,3,LY_F_VM_3,,,,2,1,young,64.1,,0.0368,0.135,0.129,0.130,,,,,,
BMS6362,21,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,3,LY_F_VM_3,,,,2,2,young,64.1,,0.0427,0.126,0.141,0.122,,,,,,
BMO3039,21,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,3,LY_F_VM_3,,,,2,2,young,64.1,,0.0403,0.141,0.132,0.130,,,,,,
BJC7254,20,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,1,LY_F_VM_1,,,,2,2,young,34.2,,0.0109,0.096,0.092,0.090,,,,,,
BLR3981,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,5,LY_F_VV_5,,,,3,3,young,24.0,,0.0799,0.283,0.293,0.271,,,,,,
BJQ8571,21,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,3,LY_F_VM_3,,,,1,3,young,67.1,,0.0312,0.119,0.122,0.118,,,,,,
BPI7369,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,3,LY_F_EN_3,,,,3,2,old,27.8,5,0.0149,0.206,0.253,0.250,,,,,,
BPG8803,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,2,LY_F_EN_2,,,,2,2,old,21.1,5,0.0110,0.243,0.242,0.199,,,,,,
BPL6776,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,2,LY_F_EN_2,,,,2,2,young,21.1,5,0.0079,0.150,0.168,0.192,,,,,,
BPJ1038,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,3,LY_F_EN_3,,,,3,3,young,27.8,5,0.0048,0.203,0.134,0.193,,,,,,
BPH7473,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,2,LY_F_EN_2,,,,2,3,old,21.1,,0.0118,0.184,0.125,0.261,,,,,,
BMR5304,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,5,LY_F_EN_5,,,,2,3,old,33.0,5,0.0110,0.296,0.277,0.259,,,,,,
BLI2262,21,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,4,LY_F_VM_4,,,,1,2,young,58.4,,0.0322,0.126,0.148,0.148,,,,,,
BGR2920,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,5,LY_F_EN_5,,,,1,1,young,28.0,5,0.0059,0.142,0.178,0.209,,,,,,
BGN6476,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,3,LY_F_VV_3,,,,2,1,young,14.3,,0.0610,0.284,0.278,0.280,,,,,,
BHO7067,20,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,Forested,2,LY_F_VM_2,,,,2,3,young,55.4,,0.0249,0.127,0.137,0.123,,,,,,
BRZ5072,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,5,LY_F_VV_5,,,,2,1,old,23.1,,0.0429,0.312,0.330,0.310,,,,,,
BQW6161,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,5,LY_F_VV_5,,,,2,3,young,23.1,,0.0730,0.286,0.289,0.299,,,,,,
BKX1424,20,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,1,LY_F_VV_1,,,,1,1,young,17.7,,0.0569,0.253,0.253,0.262,,,,,,
BKT3130,20,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,1,LY_F_VV_1,,,,1,2,young,17.7,,0.0790,0.269,0.276,0.295,,,,,,
BKP5484,20,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,1,LY_F_VV_1,,,,1,3,young,17.7,,0.0753,0.275,0.278,0.279,,,,,,
BMQ3416,20,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,1,LY_F_VV_1,,,,3,1,young,20.5,,0.0778,0.287,0.273,0.278,,,,,,
BEB5949,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,5,LY_F_EN_5,,,,3,1,old,36.0,5,0.0143,0.278,0.282,0.253,,,,,,
BDX7385,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,5,LY_F_EN_5,,,,3,3,old,36.0,5,0.0171,0.269,0.325,0.313,,,,,,
BNK1425,20,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,1,LY_F_VV_1,,,,1,3,old,17.7,,0.0744,0.315,0.316,0.327,,,,,,
BLJ1488,20,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,1,LY_F_VV_1,,,,1,3,old,17.7,,0.0522,0.330,0.322,0.338,,,,,,
AZG6008,20,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,1,LY_F_VV_1,,,,1,2,old,17.7,,0.0767,0.294,0.294,0.295,,,,,,
BQF5810,20,June,2023,Lygra,Vaccinium vitis-idaea,,Lab - Physiology,Open,0,,,,,1,3,old,na,,0.0352,0.345,0.324,0.354,,,,,,
BFO5548,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,1,LY_F_EN_1,,,,3,1,old,15.3,5,0.0094,0.182,0.231,0.232,,,,,,
BRV1161,21,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,Forested,5,LY_F_VV_5,,,,2,2,young,23.1,,0.0648,0.270,0.279,0.289,,,,,,
BPF4529,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,1,LY_F_EN_1,,,,1,2,old,29.4,5,0.0128,0.197,0.027,0.265,,,,,,
BHG5016,21,June,2023,Lygra,Calluna vulgaris,,Lab - Physiology,Open,0,,,,,1,0,young,na,27,0.0329,0.384,0.293,0.451,,,,,,
BHH2235,21,June,2023,Lygra,Calluna vulgaris,,Lab - Physiology,Open,0,,,,,1,1,young,na,,0.0046,0.348,0.233,0.313,,,,,,
BRE3003,21,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,4,LY_F_EN_4,,,,1,1,old,21.5,5,0.0065,0.184,0.142,0.200,,,,,,
BPE2678,20,June,2023,Lygra,Empetrum nigrum,,Field - Traits,Forested,1,LY_F_EN_1,,,,1,1,old,29.4,5,0.0119,0.226,0.253,0.180,,,,,,
